id;label;siren;long;lat;PLCI norme;Plci
1192;HABITAT ET HUMAN;421575820;5,745142;45,210734;0.153649562870201;1.48622626370687
1193;PARET;421675877;5,475096;45,390926;0.268934410609165;1.85664616207542
1194;POLYNOTES;421789447;5,773328;45,203964;0.0613640848417222;1.18970527189705
1195;KNAUF INDUSTRIES EST;421819848;;;0.268185267194255;1.854239101364
1196;LUJE;421858895;5,594102;45,364954;0.163471665421246;1.51778550414549
1197;GROUPE HELIOS;421896200;5,704195;45,157469;0.148239082651405;1.46884193634662
1198;SARL BG PAYSAGE;422401620;5,817567;45,19179;0.0628546505903516;1.19449458483755
1199;RHONE ALPES SERVI;422413203;5,763198;45,084231;0.154065753656262;1.48756351965766
1200;ASS DU CENTRE SO;422477372;5,469588;45,679445;0.298650432733938;1.95212623696175
1201;BERTIN TECHNOLOG;422511204;5,684259;45,187344;0.152234514197593;1.48167959347419
1202;SARL GAGNEUX FRERES;422594564;;;0.299233099834424;1.95399839529286
1203;JLB PROCESS;422739326;;;0.533736353283;2.70747704416266
1204;CIRRA+;422747139;5,659041;45,248181;0.153483086555776;1.48569136132656
1205;LA GRANDTERRE;422854943;;;0.256963250181004;1.81818181818182
1206;CHAPES DALLAGES I;423197813;5,855222;45,2411;0.0949191956483949;1.29752066115702
1207;SOCIETE PUBLIQUE;423367804;5,733499;45,156406;0.132257356466653;1.41749130783632
1208;LIMONY SPORT;423498161;;;0.301730244550791;1.96202193099759
1209;TRANSPORTS BREBI;423574219;5,867531;45,233256;0.178537771876663;1.56619416956405
1210;N4BRANDS;423810324;5,575468;45,379347;0.163471665421246;1.51778550414549
1211;JULLIEN;423886563;4,943968;45,510968;0.317152232664474;2.01157407407407
1212;3BIS;424047827;5,703199;45,172794;0.132257356466653;1.41749130783632
1213;MONIN ELECTRICITE GENERALE;424120129;;;0.261026785674002;1.83123829901043
1214;LE CENTRE SOCIAL LES 4 VENTS;424339430;;;0.25928795891893;1.82565130260521
1215;SOCIETE BATIMENT;424442010;5,756073;45,162026;0.150985941839409;1.47766782562182
1216;CTR SANTE;424473197;;;0.163471665421246;1.51778550414549
1217;MADE IN DESIGN;424474609;5,602489;45,315594;0.166967668024161;1.52901845413212
1218;MONTEIRO PERE ET;424483055;4,820357;45,36589;0.303228531380612;1.96683605242043
1219;UNION GESTION ETS;424620227;5,93472;45,327615;0.179120438977149;1.56806632789516
1220;PORTALP FRANCE;424850014;5,683171;45,202361;0.152234514197593;1.48167959347419
1221;TDMA;424997005;5,505773;45,398378;0.268934410609165;1.85664616207542
1222;AIR LIQUIDE CRYO;425040078;5,663168;45,220283;0.153150133926927;1.48462155656593
1223;SALAISEREST;428102016;4,805752;45,342071;0.158885192203877;1.5030487804878
1224;DISTRIBUTION CAS;428268023;5,705686;45,151095;0.148239082651405;1.46884193634662
1225;DISTRIBUTION CAS;428268023;5,720884;45,188211;0.132257356466653;1.41749130783632
1226;GO SPORT FRANCE;428560031;5,730834;45,158412;0.132257356466653;1.41749130783632
1227;GO SPORT FRANCE;428560031;5,694851;45,152338;0.148239082651405;1.46884193634662
1228;MORIN LOGISTIC;428735278;;;0.276925273701541;1.88232147633057
1229;M.B. 4807;428793574;;;0.269350601395226;1.85798341802621
1230;ASSOCIATION AIDE;429009632;5,261342;45,328352;0.248276678056936;1.7902711323764
1231;BTP CHARVET;429053523;5,369744;45,459837;0.32425512812122;2.03439627373701
1232;ECCO BAT SERVICES;429070881;5,141232;45,61741;0.28316813549246;1.9023803155924
1233;POLE DE LOGISTIQU;429238132;5,112968;45,66594;0.276925273701541;1.88232147633057
1234;WEEPACKUP;429396153;;;0.168465954853981;1.53383257555496
1235;RCS MALAXEURS;429418064;4,820348;45,34082;0.301730244550791;1.96202193099759
1236;EUROPOLE;429509854;5,712256047;45,19027801;0.132257356466653;1.41749130783632
1237;BUREAU MICHEL FO;429692668;5,488948;45,372821;0.222062867077194;1.70604395604396
1238;ARBRE HAIE FOR;429752264;5,621531997;45,30621298;0.166967668024161;1.52901845413212
1239;MANPOWER FRANCE;429955297;;;0.132257356466653;1.41749130783632
1240;ADEUNIS;430190496;5,890713;45,266271;0.177705390304541;1.56351965766248
1241;EOLYA;431369230;5,688168;45,214033;0.0972638248254898;1.30505415162455
1242;MAUFFREY DAUPHINE;431434422;5,393593;45,820789;0.300398434035395;1.95774271195507
1243;MAUFFREY DAUPHINE;431434422;;;0.300065481406546;1.95667290719444
1244;CEVA FREIGHT MAN;431442771;5,119474;45,670369;0.284250231536219;1.90585718106446
1245;MAUFFREY TRANSPORT;431507953;5,06123;45,332629;0.310636727372502;1.99063920834448
1246;S.B.I;431803691;5,678822;45,226057;0.151069179996621;1.47793527681198
1247;THIERRY ET CIE;431864305;5,17355;45,751061;0.284916136793917;1.90799679058572
1248;PROJET BOB / LA;431903582;5,736028;45,183048;0.132257356466653;1.41749130783632
1249;BRIZARD USINAGE;431980929;5,569891;45,352181;0.163471665421246;1.51778550414549
1250;GBA;432017010;5,680735;45,228147;0.151069179996621;1.47793527681198
1251;AUPHYS TECHNOLOG;432090660;5,688808;45,169105;0.153316610241352;1.48515645894624
1252;TRUELINK SERVICES LIMITED;432098739;;;0.303134700608941;1.96653456627037
1253;HOTEL CHALET DES CHAMPIONS;432343242;;;0.3429111449331;2.09433962264151
1254;PANIF 4;432464022;5,108501;45,635231;0.276925273701541;1.88232147633057
1255;HUGONNARD;432528438;5,296162954;45,62858996;0.285748518366039;1.9106713024873
1256;KOALASERVICE;432622108;5,094705;45,66345;0.270848668599302;1.86279683377309
1257;SARL LES LIONS DU NORD;432635605;;;0.29846390340733;1.95152690256907
1258;GRENOBLE METROPO;432755940;5,736766;45,159655;0.132257356466653;1.41749130783632
1259;WORK 2000 - FORMA;432811743;5,785912;45,206698;0.151069179996621;1.47793527681198
1260;ITANCIA;433061975;5,737273;45,150535;0.152400990512017;1.48221449585451
1261;AS FLUID;433097813;5,590227;45,318754;0.166634715395312;1.52794864937149
1262;DEKRA INDUSTRIAL;433250834;5,725588;45,14931;0.148239082651405;1.46884193634662
1263;PARTENAIRE INDUST;433349958;5,66659;45,046048;0.154148991813474;1.48783097084782
1264;PROMISE PROTEOMICS;433546504;;;0.132257356466653;1.41749130783632
1265;ID LOGISTICS FRAN;433691862;5,107884;45,672808;0.289289304815096;1.9220481467329
1266;ID LOGISTICS FRA;433691862;5,133712;45,790023;0.267856640498219;1.85318319618883
1267;TRANSPORTS P O SCANDEX;433773819;;;0.329551475204833;2.05141388174807
1268;GSA PREMIUM A;433923703;5,710554056;45,15175596;0.0576175277951876;1.17766726943942
1269;LA CAPUCHE;433978293;5,728459;45,17699;0.132257356466653;1.41749130783632
1270;ORGANIS. DE LA VIE INTERCOMMUNALE VAREZE;433993474;;;0.486037576267262;2.55421686746988
1271;EXAKIS NELITE;433994175;5,789025;45,208834;0.151069179996621;1.47793527681198
1272;ELYFEC;434024394;5,16923;45,627099;0.284250231536219;1.90585718106446
1273;SATORIZ COMBOIRE;434079752;5,694851;45,152338;0.148239082651405;1.46884193634662
1274;SPIE CITYNETWORK;434085395;5,299158;45,584526;0.494336607841925;2.58088235294118
1275;SOLAIRE ET BIOMASSE THERMIQUE;434123253;;;0.300231957720971;1.95720780957475
1276;LA MAITRISE DE;434142758;5,681201;45,056778;0.0388954063317118;1.11751152073733
1277;RIONDET ENTREPRI;434194361;5,738942;45,149784;0.152400990512017;1.48221449585451
1278;BOUCHER PAYSAGIS;434334843;4,811314;45,408385;0.298321416119924;1.95106907894737
1279;CATERPILLAR COMME;434398996;5,708618;45,150355;0.148239082651405;1.46884193634662
1280;TECHNIDATA FRANC;434559274;5,811606;45,216308;0.176290341631932;1.55897298742979
1281;ROYOT TRANSPORTS;434658753;5,201645;45,339528;0.269766792181288;1.859320673977
1282;PLEX;434677613;;;0.260860309359577;1.83070339663011
1283;MILLIPORE;434691192;5,785783;45,206846;0.151069179996621;1.47793527681198
1284;ENTEGRIS SAS;434695359;5,59237;45,320906;0.106806937460442;1.33571697403086
1285;MARCELLI;434749222;5,545282;45,583317;0.258720535965834;1.823828125
1286;PIMMS MEDIATION;435130547;5,732875;45,164079;0.132257356466653;1.41749130783632
1287;AMC;435134218;;;0.296902431432481;1.94650976196844
1288;GANOVA ENTREPRISE;435231428;5,139124;45,752206;0.28466642232228;1.90719443701524
1289;GROUPEMENT D EMPL;435326681;5,729503;45,165236;0.132257356466653;1.41749130783632
1290;BATH DISTRIBUTION SANITAIRE FRANCE;437627060;;;0.163471665421246;1.51778550414549
1291;DOMICILE SERVICE;437746720;5,840019;45,203412;0.153732801027413;1.48649371489703
1292;PRO SERVICES ENV;437754443;5,419879;45,566519;0.260943547516789;1.83097084782027
1293;EMBALLEGO;437953441;5,125177;45,669959;0.266692890344801;1.84944396920445
1294;EUROMAG;438452039;;;0.178953962662724;1.56753142551484
1295;RESSORTS RAYNAUD;438560757;5,969567;45,32878;0.0986073430272674;1.30937098844673
1296;TECHNOLOGIES EXP;438590390;5,885644;45,274863;0.177705390304541;1.56351965766248
1297;MICCOLI SERVICES;438644197;;;0.132257356466653;1.41749130783632
1298;NET'ELIT;438660128;4,87369;45,535126;0.294571763030538;1.93902112864402
1299;SINARI OBC;438716946;5,573101;45,352377;0.163471665421246;1.51778550414549
1300;RAISE PARTNER;438854408;5,703032;45,185094;0.132257356466653;1.41749130783632
1301;BUENA VISTA;439206079;5,730842;45,191164;0.132257356466653;1.41749130783632
1302;ADISSEO FRANCE S;439436569;4,768156;45,435281;0.329588779110878;2.05153374233129
1303;AMBROIS ORTHOPEDI;439550617;5,693989;45,190881;0.152234514197593;1.48167959347419
1304;CABINET CTC;439699547;4,873076;45,520796;0.294571763030538;1.93902112864402
1305;OXIS;439713223;5,693539;45,147219;0.148239082651405;1.46884193634662
1306;SARL COCCINA;439797937;;;0.28466642232228;1.90719443701524
1307;ENTRAIDE PIERRE;439808379;5,729207;45,148774;0.148239082651405;1.46884193634662
1308;ENTRAIDE PIERRE VALDO;439808379;;;0.148239082651405;1.46884193634662
1309;FONDATION PARTAGE ET VIE;439975640;;;0.167134144338585;1.52955335651244
1310;FONDATION PARTAGE;439975640;6,076946;45,394411;0.179037200819937;1.567798876705
1311;FONDATION PARTAG;439975640;5,827671;45,249511;0.178704248191088;1.56672907194437
1312;EHTP;439987405;5,505025;45,297059;0.167134144338585;1.52955335651244
1313;SPIE BUILDING SO;440055861;5,709695;45,137574;0.148239082651405;1.46884193634662
1314;COMSOL FRANCE;440161958;5,703032;45,185094;0.132257356466653;1.41749130783632
1315;CARRARD SERVICES;440233104;5,994695012;45,426661;0.179203677134361;1.56833377908532
1316;MEDARTIS;440251411;5,182952;45,617242;0.287081184600809;1.91495327102804
1317;CSF;440283752;5,567025;45,325055;0.0770814945467794;1.24020662935859
1318;CSF;440283752;5,583765;45,365886;0.163471665421246;1.51778550414549
1319;SARL TRILLAT RAB;440291359;5,609096;45,592345;0.261026785674002;1.83123829901043
1320;PLG;440303550;5,100221;45,646729;0.276925273701541;1.88232147633057
1321;K N.FINANCE;440334936;;;0.0410892492685369;1.12456052235058
1322;IQC  ASSET MANAGEMENT;440477982;;;0.28316813549246;1.9023803155924
1323;SFG FAURE SERV;440478428;5,048245969;45,60854096;0.336357317951087;2.07328162610324
1324;MTP;440737500;;;0.29873367089115;1.95239368815191
1325;SINE ENTRETIEN;440740660;5,594525;45,361687;0.148414070436011;1.46940418679549
1326;LEADFORMANCE;440743763;5,808217;45,219306;0.176290341631932;1.55897298742979
1327;J ET G;440875961;5,730062;45,181738;0.132257356466653;1.41749130783632
1328;F.E.A;441100104;6,003114;45,427069;0.178371295562239;1.56565926718374
1329;OFFICE 1906, NAL;441105814;5,729905;45,187835;0.132257356466653;1.41749130783632
1330;IMPRIMERIE DU PO;441579166;5,680666;45,112878;0.0598593331221747;1.18487037824054
1331;MGEN ACTION SANIT;441921913;5,726818;45,190181;0.132257356466653;1.41749130783632
1332;SERIAL KOMBI;442278370;5,87469;45,228506;0.178870724505512;1.56726397432469
1333;LCDS - DOCTEUR LE;442296471;4,871287;45,524368;0.294571763030538;1.93902112864402
1334;DOMIDOM SERVICES;442396032;5,71854;45,189903;0.132257356466653;1.41749130783632
1335;LE MUSEE DE L'EA;442426706;5,343241;45,061111;0.291227094665632;1.92827442827443
1336;SOC PODESTA D'EQUI;442531059;5,740276;45,151625;0.152400990512017;1.48221449585451
1337;PAROLAI STIL'ECO;442642492;5,871659;45,232669;0.178537771876663;1.56619416956405
1338;FRANCOIS BRANCHE;443093364;5,785301;45,209937;0.151069179996621;1.47793527681198
1339;BEE BUZZINESS;443265400;5,704793;45,186227;0.132257356466653;1.41749130783632
1340;AUB SAINT EGREVE;443450812;;;0.161014401843939;1.50989010989011
1341;TERAMAT;443485719;5,0534;45,637215;0.334942269278478;2.06873495587055
1342;BERSHKA FRANCE;443617725;5,732732;45,158541;0.132257356466653;1.41749130783632
1343;ELEC DOMOTIQUE M;443780341;5,684697;45,055137;0.154148991813474;1.48783097084782
1344;AAD FRANCE PRESE;443867064;5,595273;45,365699;0.163471665421246;1.51778550414549
1345;AAD FRANCE PRESE;443867064;5,717551;45,190477;0.132257356466653;1.41749130783632
1346;C'DAMIEN SERVICES;444191365;5,693166;45,179;0.153316610241352;1.48515645894624
1347;SOPITEX;444299119;5,26933;45,595333;0.276176130286631;1.87991441561915
1348;DPD FRANCE;444420830;5,594892;45,31865;0.166634715395312;1.52794864937149
1349;DPD FRANCE;444420830;5,120105;45,670653;0.284250231536219;1.90585718106446
1350;ENEDIS;444608442;5,074061;45,631429;0.334942269278478;2.06873495587055
1351;ENEDIS;444608442;4,807092;45,367393;0.303228531380612;1.96683605242043
1352;ENEDIS;444608442;5,594525;45,361687;0.0957149976267451;1.30007763975155
1353;ENEDIS;444608442;5,670354;45,229573;0.151069179996621;1.47793527681198
1354;BOWLING D'ECHIRO;444696900;5,716864;45,150753;0.148239082651405;1.46884193634662
1355;IZI CONFORT;444768550;5,690639;45,143542;0.148239082651405;1.46884193634662
1356;GRDF;444786511;5,688307;45,172283;0.153316610241352;1.48515645894624
1357;GELIFRUIT 26;444960801;4,835234954;45,31800498;0.304144151109946;1.96977801551217
1358;AXENCO;445097488;4,928263004;45,52563699;0.29873367089115;1.95239368815191
1359;SOLID'ACTION;445113855;;;0.179370153448786;1.56886868146563
1360;ETABLISSEMENT PU;447593104;5,731577;45,172041;0.132257356466653;1.41749130783632
1361;HELIOS ENTRETIEN;447671470;5,746203;45,158423;0.152400990512017;1.48221449585451
1362;C E S CUISINE EQUI;448023788;5,74001;45,151392;0.152400990512017;1.48221449585451
1363;SARL V.M.A. CONS;448166074;5,463694;45,402149;0.269267363238014;1.85771596683605
1364;G.R.D.E.;448219188;5,705701;45,143528;0.148239082651405;1.46884193634662
1365;SARL DECO 38;448226779;;;0.132257356466653;1.41749130783632
1366;LA FARANDOLE;448329938;;;0.310470251058077;1.99010430596416
1367;SOCIETE NOUVELLE;448344994;5,107279;45,675685;0.284250231536219;1.90585718106446
1368;VECTEUR ACTIVITE;448355156;5,727625;45,177556;0.132257356466653;1.41749130783632
1369;T.F.T.;448379941;5,608771;45,572019;0.260860309359577;1.83070339663011
1370;ACCOMPAGNER HANDICA;448611871;5,63218;44,915593;0.3082116843189;1.98284734133791
1371;ACCOMPAGNER HAND;448611871;5,666637;45,199326;0.153150133926927;1.48462155656593
1372;ACCOMPAGNER HAND;448611871;5,631856;44,915502;0.340037507114641;2.08510638297872
1373;DOMIDEP;448792317;5,22282;45,615072;0.282918421020823;1.90157796202193
1374;LMDES;448944918;5,660423;45,249403;0.153483086555776;1.48569136132656
1375;MUSIC PLUS GRENOBLE;448959999;;;0.150985941839409;1.47766782562182
1376;OFFICE DU TOURISME DES DEUX ALPES;449045806;;;0.310470251058077;1.99010430596416
1377;SOCIETE DES CARRIERS DE BEVENAIS;449352137;;;0.289926772997285;1.92409638554217
1378;QUALIT'EXPRESS;449438324;5,695809;45,138409;0.153483086555776;1.48569136132656
1379;SOPRANZI SAS;449517465;5,048015;45,636119;0.462247631787305;2.47777777777778
1380;EUR SECURITE PRO;449718907;5,267588;45,597284;0.276176130286631;1.87991441561915
1381;ADS GROUP;449805399;5,177226;45,622935;0.284250231536219;1.90585718106446
1382;INGENIE;449921576;5,993134;45,373237;0.179037200819937;1.567798876705
1383;AUTOLYV;450214531;5,69091;45,177894;0.153316610241352;1.48515645894624
1384;IDEC HAUTES TECH;450229794;5,844904;45,241675;0.178704248191088;1.56672907194437
1385;RES-REFRIGERATION;450312749;5,74001;45,151392;0.152400990512017;1.48221449585451
1386;ETOILE 69;450314232;;;0.300481672192607;1.95801016314523
1387;EVIRA;450351887;5,522426;45,54415;0.260943547516789;1.83097084782027
1388;SARL UGAR;450368949;;;0.310470251058077;1.99010430596416
1389;SOCIETE D'EXPLOITATION DE L'AEROPORT DE GRENOBLE;450397047;;;0.268185267194255;1.854239101364
1390;FINANCIERE ERJO;450973235;5,747592;45,159123;0.152400990512017;1.48221449585451
1391;VIT;451028567;;;0.151069179996621;1.47793527681198
1392;HUAWEI TECHNOLOG;451063739;5,703064;45,184078;0.132257356466653;1.41749130783632
1393;SUD EST FACADES;451603179;;;0.227694209132421;1.72413793103448
1394;EM2S 38;451931778;5,208178016;45,76420297;0.261433447777922;1.8325449385052
1395;ASCANIO;452156102;5,806458;45,216881;0.176290341631932;1.55897298742979
1396;BRICOLAGE MORESTE;452232929;5,48562;45,673188;0.298650432733938;1.95212623696175
1397;PASS;452348899;5,77141;45,203645;0.0334596889321003;1.10004610419548
1398;MEANDRE CREATION;452358989;5,822735;45,19889;0.153732801027413;1.48649371489703
1399;HIE-EQUIPEMENT;453010613;5,598974;45,318069;0.166634715395312;1.52794864937149
1400;ROSSET BOULON & FILS;453053654;;;0.177705390304541;1.56351965766248
1401;LA TENTATION;453217556;5,704198;45,145121;0.148239082651405;1.46884193634662
1402;SCM GEN D'IMAGERI;453368417;5,76064;45,186029;0.150985941839409;1.47766782562182
1403;PLASMA-THERM EURO;453413692;5,87612;45,264088;0.178953962662724;1.56753142551484
1404;CYKLEO;453453326;5,677995;45,20893;0.153150133926927;1.48462155656593
1405;DOMCARE;453457418;5,276615;45,564185;0.541475477166781;2.73234349919743
1406;AVISTO TELECOM;453606675;5,712567;45,192947;0.132257356466653;1.41749130783632
1407;LCM GRENOBLE;454020678;5,761484;45,187467;0.150985941839409;1.47766782562182
1408;API RESTAURATION;477181010;5,684485;45,103779;0.154065753656262;1.48756351965766
1409;DUARIG TRANSPORT;477632095;4,960188;45,332371;0.312467966831171;1.99652313452795
1410;FRANCE BUREAU;477738470;5,704522;45,159247;0.132257356466653;1.41749130783632
1411;PCVS TUYAUTERIE;477785158;;;0.304060912952734;1.96951056432201
1412;TICKS;477996532;5,792761;45,221897;0.151069179996621;1.47793527681198
1413;ASSOCIATION LA P;478000631;5,712566;45,162028;0.132257356466653;1.41749130783632
1414;BTP DU BALCON ES;478261753;5,680811;45,220278;0.151069179996621;1.47793527681198
1415;ACTIBUS;478434210;;;0.163471665421246;1.51778550414549
1416;BOULANGERIES BG;478455793;;;0.260444118573516;1.82936614067933
1417;BOULANGERIES BG;478455793;5,693043;45,160823;0.153732801027413;1.48649371489703
1418;BOULANGERIES BG;478455793;5,670354;45,229573;0.151069179996621;1.47793527681198
1419;BOULANGERIES BG;478455793;6,011892;45,433901;0.178371295562239;1.56565926718374
1420;BEST TRANSPORT;478564347;5,686108;45,204096;0.152234514197593;1.48167959347419
1421;SARL ART RESTO;479174765;5,261917;45,604879;0.276176130286631;1.87991441561915
1422;ISERMATIC SYSTEMES;479216467;;;0.303228531380612;1.96683605242043
